service_id,date,exception_type
124503,20211119,1
124508,20211119,1
124509,20211119,1
124514,20211119,1
124519,20211119,1
124524,20211119,1
124525,20211119,1
124530,20211119,1
124535,20211119,1
124540,20211119,1
124545,20211119,1
124550,20211119,1
124551,20211119,1
124552,20211119,1
124553,20211119,1
124558,20211119,1
124563,20211119,1
124564,20211119,1
124569,20211119,1
124570,20211119,1
124575,20211119,1
124580,20211119,1
124585,20211119,1
124590,20211119,1
124595,20211119,1
124600,20211119,1
124605,20211119,1
124610,20211119,1
124615,20211119,1
124620,20211119,1
124625,20211119,1
124626,20211119,1
124627,20211119,1
124632,20211119,1
124637,20211119,1
124642,20211119,1
124643,20211119,1
124648,20211119,1
124653,20211119,1
124658,20211119,1
124663,20211119,1
124668,20211119,1
124669,20211119,1
124670,20211119,1
124671,20211119,1
124676,20211119,1
124681,20211119,1
124684,20211119,1
124689,20211119,1
124694,20211119,1
124699,20211119,1
124039,20211120,1
124044,20211120,1
124049,20211120,1
124054,20211120,1
124057,20211120,1
124062,20211120,1
124067,20211120,1
124072,20211120,1
124077,20211120,1
124082,20211120,1
124087,20211120,1
124092,20211120,1
124097,20211120,1
124102,20211120,1
124107,20211120,1
124112,20211120,1
124117,20211120,1
124122,20211120,1
124127,20211120,1
124132,20211120,1
124137,20211120,1
124142,20211120,1
124147,20211120,1
124152,20211120,1
124157,20211120,1
124162,20211120,1
124167,20211120,1
124172,20211120,1
124179,20211120,1
124184,20211120,1
124189,20211120,1
124194,20211120,1
124199,20211120,1
124204,20211120,1
124210,20211120,1
124221,20211120,1
124226,20211120,1
124232,20211120,1
124237,20211120,1
124242,20211120,1
124247,20211120,1
124252,20211120,1
124257,20211120,1
124262,20211120,1
124267,20211120,1
124272,20211120,1
124277,20211120,1
124280,20211120,1
124287,20211120,1
124292,20211120,1
124296,20211120,1
124301,20211120,1
124307,20211120,1
124312,20211120,1
124317,20211120,1
124321,20211120,1
124327,20211120,1
124332,20211120,1
124337,20211120,1
124342,20211120,1
124346,20211120,1
124351,20211120,1
124356,20211120,1
124361,20211120,1
124366,20211120,1
124371,20211120,1
124376,20211120,1
124381,20211120,1
124386,20211120,1
124392,20211120,1
124398,20211120,1
124403,20211120,1
124408,20211120,1
124413,20211120,1
124418,20211120,1
124423,20211120,1
124428,20211120,1
124433,20211120,1
124439,20211120,1
124444,20211120,1
124449,20211120,1
124456,20211120,1
124461,20211120,1
124466,20211120,1
124471,20211120,1
124477,20211120,1
124483,20211120,1
124489,20211120,1
124494,20211120,1
124499,20211120,1
124507,20211120,1
124513,20211120,1
124518,20211120,1
124523,20211120,1
124529,20211120,1
124534,20211120,1
124539,20211120,1
124544,20211120,1
124549,20211120,1
124557,20211120,1
124562,20211120,1
124568,20211120,1
124574,20211120,1
124579,20211120,1
124584,20211120,1
124589,20211120,1
124594,20211120,1
124599,20211120,1
124604,20211120,1
124609,20211120,1
124614,20211120,1
124619,20211120,1
124624,20211120,1
124631,20211120,1
124636,20211120,1
124641,20211120,1
124647,20211120,1
124652,20211120,1
124657,20211120,1
124662,20211120,1
124667,20211120,1
124675,20211120,1
124680,20211120,1
124683,20211120,1
124688,20211120,1
124693,20211120,1
124698,20211120,1
124038,20211121,1
124043,20211121,1
124048,20211121,1
124053,20211121,1
124061,20211121,1
124066,20211121,1
124071,20211121,1
124076,20211121,1
124081,20211121,1
124086,20211121,1
124091,20211121,1
124096,20211121,1
124101,20211121,1
124106,20211121,1
124111,20211121,1
124116,20211121,1
124121,20211121,1
124126,20211121,1
124131,20211121,1
124136,20211121,1
124141,20211121,1
124146,20211121,1
124151,20211121,1
124156,20211121,1
124161,20211121,1
124166,20211121,1
124171,20211121,1
124178,20211121,1
124183,20211121,1
124188,20211121,1
124193,20211121,1
124198,20211121,1
124203,20211121,1
124209,20211121,1
124220,20211121,1
124225,20211121,1
124236,20211121,1
124241,20211121,1
124246,20211121,1
124251,20211121,1
124256,20211121,1
124261,20211121,1
124266,20211121,1
124271,20211121,1
124276,20211121,1
124286,20211121,1
124291,20211121,1
124295,20211121,1
124300,20211121,1
124306,20211121,1
124311,20211121,1
124316,20211121,1
124320,20211121,1
124326,20211121,1
124331,20211121,1
124336,20211121,1
124341,20211121,1
124345,20211121,1
124350,20211121,1
124355,20211121,1
124360,20211121,1
124365,20211121,1
124370,20211121,1
124375,20211121,1
124380,20211121,1
124385,20211121,1
124391,20211121,1
124397,20211121,1
124402,20211121,1
124407,20211121,1
124412,20211121,1
124417,20211121,1
124422,20211121,1
124427,20211121,1
124432,20211121,1
124438,20211121,1
124443,20211121,1
124448,20211121,1
124455,20211121,1
124460,20211121,1
124465,20211121,1
124470,20211121,1
124476,20211121,1
124482,20211121,1
124488,20211121,1
124493,20211121,1
124498,20211121,1
124506,20211121,1
124512,20211121,1
124517,20211121,1
124522,20211121,1
124528,20211121,1
124533,20211121,1
124538,20211121,1
124543,20211121,1
124548,20211121,1
124556,20211121,1
124561,20211121,1
124567,20211121,1
124573,20211121,1
124578,20211121,1
124583,20211121,1
124588,20211121,1
124593,20211121,1
124598,20211121,1
124603,20211121,1
124608,20211121,1
124613,20211121,1
124618,20211121,1
124623,20211121,1
124630,20211121,1
124635,20211121,1
124640,20211121,1
124646,20211121,1
124651,20211121,1
124656,20211121,1
124661,20211121,1
124666,20211121,1
124674,20211121,1
124679,20211121,1
124687,20211121,1
124692,20211121,1
124697,20211121,1
123608,20211122,1
124040,20211122,1
124045,20211122,1
124050,20211122,1
124055,20211122,1
124058,20211122,1
124063,20211122,1
124068,20211122,1
124073,20211122,1
124078,20211122,1
124083,20211122,1
124088,20211122,1
124093,20211122,1
124098,20211122,1
124103,20211122,1
124108,20211122,1
124113,20211122,1
124118,20211122,1
124123,20211122,1
124128,20211122,1
124133,20211122,1
124138,20211122,1
124143,20211122,1
124148,20211122,1
124153,20211122,1
124158,20211122,1
124163,20211122,1
124168,20211122,1
124173,20211122,1
124174,20211122,1
124175,20211122,1
124180,20211122,1
124185,20211122,1
124190,20211122,1
124195,20211122,1
124200,20211122,1
124205,20211122,1
124206,20211122,1
124211,20211122,1
124222,20211122,1
124227,20211122,1
124228,20211122,1
124229,20211122,1
124230,20211122,1
124233,20211122,1
124238,20211122,1
124243,20211122,1
124248,20211122,1
124253,20211122,1
124258,20211122,1
124263,20211122,1
124268,20211122,1
124273,20211122,1
124278,20211122,1
124281,20211122,1
124282,20211122,1
124283,20211122,1
124288,20211122,1
124297,20211122,1
124302,20211122,1
124308,20211122,1
124313,20211122,1
124322,20211122,1
124328,20211122,1
124333,20211122,1
124338,20211122,1
124347,20211122,1
124352,20211122,1
124357,20211122,1
124362,20211122,1
124367,20211122,1
124372,20211122,1
124377,20211122,1
124382,20211122,1
124387,20211122,1
124388,20211122,1
124393,20211122,1
124394,20211122,1
124399,20211122,1
124404,20211122,1
124409,20211122,1
124414,20211122,1
124419,20211122,1
124424,20211122,1
124429,20211122,1
124434,20211122,1
124435,20211122,1
124440,20211122,1
124445,20211122,1
124450,20211122,1
124451,20211122,1
124452,20211122,1
124457,20211122,1
124462,20211122,1
124467,20211122,1
124472,20211122,1
124473,20211122,1
124478,20211122,1
124479,20211122,1
124484,20211122,1
124485,20211122,1
124490,20211122,1
124495,20211122,1
124500,20211122,1
124501,20211122,1
124502,20211122,1
124503,20211122,1
124508,20211122,1
124509,20211122,1
124514,20211122,1
124519,20211122,1
124524,20211122,1
124525,20211122,1
124530,20211122,1
124535,20211122,1
124540,20211122,1
124545,20211122,1
124550,20211122,1
124551,20211122,1
124552,20211122,1
124553,20211122,1
124558,20211122,1
124563,20211122,1
124564,20211122,1
124569,20211122,1
124570,20211122,1
124575,20211122,1
124580,20211122,1
124585,20211122,1
124590,20211122,1
124595,20211122,1
124600,20211122,1
124605,20211122,1
124610,20211122,1
124615,20211122,1
124620,20211122,1
124625,20211122,1
124626,20211122,1
124627,20211122,1
124632,20211122,1
124637,20211122,1
124642,20211122,1
124643,20211122,1
124648,20211122,1
124653,20211122,1
124658,20211122,1
124663,20211122,1
124668,20211122,1
124669,20211122,1
124670,20211122,1
124671,20211122,1
124676,20211122,1
124681,20211122,1
124684,20211122,1
124689,20211122,1
124694,20211122,1
124699,20211122,1
123608,20211123,1
124040,20211123,1
124045,20211123,1
124050,20211123,1
124055,20211123,1
124058,20211123,1
124063,20211123,1
124068,20211123,1
124073,20211123,1
124078,20211123,1
124083,20211123,1
124088,20211123,1
124093,20211123,1
124098,20211123,1
124103,20211123,1
124108,20211123,1
124113,20211123,1
124118,20211123,1
124123,20211123,1
124128,20211123,1
124133,20211123,1
124138,20211123,1
124143,20211123,1
124148,20211123,1
124153,20211123,1
124158,20211123,1
124163,20211123,1
124168,20211123,1
124173,20211123,1
124174,20211123,1
124175,20211123,1
124180,20211123,1
124185,20211123,1
124190,20211123,1
124195,20211123,1
124200,20211123,1
124205,20211123,1
124206,20211123,1
124211,20211123,1
124222,20211123,1
124227,20211123,1
124228,20211123,1
124229,20211123,1
124230,20211123,1
124233,20211123,1
124238,20211123,1
124243,20211123,1
124248,20211123,1
124253,20211123,1
124258,20211123,1
124263,20211123,1
124268,20211123,1
124273,20211123,1
124278,20211123,1
124281,20211123,1
124282,20211123,1
124283,20211123,1
124288,20211123,1
124297,20211123,1
124302,20211123,1
124308,20211123,1
124313,20211123,1
124322,20211123,1
124328,20211123,1
124333,20211123,1
124338,20211123,1
124347,20211123,1
124352,20211123,1
124357,20211123,1
124362,20211123,1
124367,20211123,1
124372,20211123,1
124377,20211123,1
124382,20211123,1
124387,20211123,1
124388,20211123,1
124393,20211123,1
124394,20211123,1
124399,20211123,1
124404,20211123,1
124409,20211123,1
124414,20211123,1
124419,20211123,1
124424,20211123,1
124429,20211123,1
124434,20211123,1
124435,20211123,1
124440,20211123,1
124445,20211123,1
124450,20211123,1
124451,20211123,1
124452,20211123,1
124457,20211123,1
124462,20211123,1
124467,20211123,1
124472,20211123,1
124473,20211123,1
124478,20211123,1
124479,20211123,1
124484,20211123,1
124485,20211123,1
124490,20211123,1
124495,20211123,1
124500,20211123,1
124501,20211123,1
124502,20211123,1
124503,20211123,1
124508,20211123,1
124509,20211123,1
124514,20211123,1
124519,20211123,1
124524,20211123,1
124525,20211123,1
124530,20211123,1
124535,20211123,1
124540,20211123,1
124545,20211123,1
124550,20211123,1
124551,20211123,1
124552,20211123,1
124553,20211123,1
124558,20211123,1
124563,20211123,1
124564,20211123,1
124569,20211123,1
124570,20211123,1
124575,20211123,1
124580,20211123,1
124585,20211123,1
124590,20211123,1
124595,20211123,1
124600,20211123,1
124605,20211123,1
124610,20211123,1
124615,20211123,1
124620,20211123,1
124625,20211123,1
124626,20211123,1
124627,20211123,1
124632,20211123,1
124637,20211123,1
124642,20211123,1
124643,20211123,1
124648,20211123,1
124653,20211123,1
124658,20211123,1
124663,20211123,1
124668,20211123,1
124669,20211123,1
124670,20211123,1
124671,20211123,1
124676,20211123,1
124681,20211123,1
124684,20211123,1
124689,20211123,1
124694,20211123,1
124699,20211123,1
123608,20211124,1
124040,20211124,1
124045,20211124,1
124050,20211124,1
124055,20211124,1
124058,20211124,1
124063,20211124,1
124068,20211124,1
124073,20211124,1
124078,20211124,1
124083,20211124,1
124088,20211124,1
124093,20211124,1
124098,20211124,1
124103,20211124,1
124108,20211124,1
124113,20211124,1
124118,20211124,1
124123,20211124,1
124128,20211124,1
124133,20211124,1
124138,20211124,1
124143,20211124,1
124148,20211124,1
124153,20211124,1
124158,20211124,1
124163,20211124,1
124168,20211124,1
124173,20211124,1
124174,20211124,1
124175,20211124,1
124180,20211124,1
124185,20211124,1
124190,20211124,1
124195,20211124,1
124200,20211124,1
124205,20211124,1
124206,20211124,1
124211,20211124,1
124222,20211124,1
124227,20211124,1
124228,20211124,1
124229,20211124,1
124230,20211124,1
124233,20211124,1
124238,20211124,1
124243,20211124,1
124248,20211124,1
124253,20211124,1
124258,20211124,1
124263,20211124,1
124268,20211124,1
124273,20211124,1
124278,20211124,1
124281,20211124,1
124282,20211124,1
124283,20211124,1
124288,20211124,1
124297,20211124,1
124302,20211124,1
124308,20211124,1
124313,20211124,1
124322,20211124,1
124328,20211124,1
124333,20211124,1
124338,20211124,1
124347,20211124,1
124352,20211124,1
124357,20211124,1
124362,20211124,1
124367,20211124,1
124372,20211124,1
124377,20211124,1
124382,20211124,1
124387,20211124,1
124388,20211124,1
124393,20211124,1
124394,20211124,1
124399,20211124,1
124404,20211124,1
124409,20211124,1
124414,20211124,1
124419,20211124,1
124424,20211124,1
124429,20211124,1
124434,20211124,1
124435,20211124,1
124440,20211124,1
124445,20211124,1
124450,20211124,1
124451,20211124,1
124452,20211124,1
124457,20211124,1
124462,20211124,1
124467,20211124,1
124472,20211124,1
124473,20211124,1
124478,20211124,1
124479,20211124,1
124484,20211124,1
124485,20211124,1
124490,20211124,1
124495,20211124,1
124500,20211124,1
124501,20211124,1
124502,20211124,1
124503,20211124,1
124508,20211124,1
124509,20211124,1
124514,20211124,1
124519,20211124,1
124524,20211124,1
124525,20211124,1
124530,20211124,1
124535,20211124,1
124540,20211124,1
124545,20211124,1
124550,20211124,1
124551,20211124,1
124552,20211124,1
124553,20211124,1
124558,20211124,1
124563,20211124,1
124564,20211124,1
124569,20211124,1
124570,20211124,1
124575,20211124,1
124580,20211124,1
124585,20211124,1
124590,20211124,1
124595,20211124,1
124600,20211124,1
124605,20211124,1
124610,20211124,1
124615,20211124,1
124620,20211124,1
124625,20211124,1
124626,20211124,1
124627,20211124,1
124632,20211124,1
124637,20211124,1
124642,20211124,1
124643,20211124,1
124648,20211124,1
124653,20211124,1
124658,20211124,1
124663,20211124,1
124668,20211124,1
124669,20211124,1
124670,20211124,1
124671,20211124,1
124676,20211124,1
124681,20211124,1
124684,20211124,1
124689,20211124,1
124694,20211124,1
124699,20211124,1
123608,20211125,1
124040,20211125,1
124045,20211125,1
124050,20211125,1
124055,20211125,1
124058,20211125,1
124063,20211125,1
124068,20211125,1
124073,20211125,1
124078,20211125,1
124083,20211125,1
124088,20211125,1
124093,20211125,1
124098,20211125,1
124103,20211125,1
124108,20211125,1
124113,20211125,1
124118,20211125,1
124123,20211125,1
124128,20211125,1
124133,20211125,1
124138,20211125,1
124143,20211125,1
124148,20211125,1
124153,20211125,1
124158,20211125,1
124163,20211125,1
124168,20211125,1
124173,20211125,1
124174,20211125,1
124175,20211125,1
124180,20211125,1
124185,20211125,1
124190,20211125,1
124195,20211125,1
124200,20211125,1
124205,20211125,1
124206,20211125,1
124211,20211125,1
124222,20211125,1
124227,20211125,1
124228,20211125,1
124229,20211125,1
124230,20211125,1
124233,20211125,1
124238,20211125,1
124243,20211125,1
124248,20211125,1
124253,20211125,1
124258,20211125,1
124263,20211125,1
124268,20211125,1
124273,20211125,1
124278,20211125,1
124281,20211125,1
124282,20211125,1
124283,20211125,1
124288,20211125,1
124297,20211125,1
124302,20211125,1
124308,20211125,1
124313,20211125,1
124322,20211125,1
124328,20211125,1
124333,20211125,1
124338,20211125,1
124347,20211125,1
124352,20211125,1
124357,20211125,1
124362,20211125,1
124367,20211125,1
124372,20211125,1
124377,20211125,1
124382,20211125,1
124387,20211125,1
124388,20211125,1
124393,20211125,1
124394,20211125,1
124399,20211125,1
124404,20211125,1
124409,20211125,1
124414,20211125,1
124419,20211125,1
124424,20211125,1
124429,20211125,1
124434,20211125,1
124435,20211125,1
124440,20211125,1
124445,20211125,1
124450,20211125,1
124451,20211125,1
124452,20211125,1
124457,20211125,1
124462,20211125,1
124467,20211125,1
124472,20211125,1
124473,20211125,1
124478,20211125,1
124479,20211125,1
124484,20211125,1
124485,20211125,1
124490,20211125,1
124495,20211125,1
124500,20211125,1
124501,20211125,1
124502,20211125,1
124503,20211125,1
124508,20211125,1
124509,20211125,1
124514,20211125,1
124519,20211125,1
124524,20211125,1
124525,20211125,1
124530,20211125,1
124535,20211125,1
124540,20211125,1
124545,20211125,1
124550,20211125,1
124551,20211125,1
124552,20211125,1
124553,20211125,1
124558,20211125,1
124563,20211125,1
124564,20211125,1
124569,20211125,1
124570,20211125,1
124575,20211125,1
124580,20211125,1
124585,20211125,1
124590,20211125,1
124595,20211125,1
124600,20211125,1
124605,20211125,1
124610,20211125,1
124615,20211125,1
124620,20211125,1
124625,20211125,1
124626,20211125,1
124627,20211125,1
124632,20211125,1
124637,20211125,1
124642,20211125,1
124643,20211125,1
124648,20211125,1
124653,20211125,1
124658,20211125,1
124663,20211125,1
124668,20211125,1
124669,20211125,1
124670,20211125,1
124671,20211125,1
124676,20211125,1
124681,20211125,1
124684,20211125,1
124689,20211125,1
124694,20211125,1
124699,20211125,1
123608,20211126,1
124040,20211126,1
124045,20211126,1
124050,20211126,1
124055,20211126,1
124058,20211126,1
124063,20211126,1
124068,20211126,1
124073,20211126,1
124078,20211126,1
124083,20211126,1
124088,20211126,1
124093,20211126,1
124098,20211126,1
124103,20211126,1
124108,20211126,1
124113,20211126,1
124118,20211126,1
124123,20211126,1
124128,20211126,1
124133,20211126,1
124138,20211126,1
124143,20211126,1
124148,20211126,1
124153,20211126,1
124158,20211126,1
124163,20211126,1
124168,20211126,1
124173,20211126,1
124174,20211126,1
124175,20211126,1
124180,20211126,1
124185,20211126,1
124190,20211126,1
124195,20211126,1
124200,20211126,1
124205,20211126,1
124206,20211126,1
124211,20211126,1
124222,20211126,1
124227,20211126,1
124228,20211126,1
124229,20211126,1
124230,20211126,1
124233,20211126,1
124238,20211126,1
124243,20211126,1
124248,20211126,1
124253,20211126,1
124258,20211126,1
124263,20211126,1
124268,20211126,1
124273,20211126,1
124278,20211126,1
124281,20211126,1
124282,20211126,1
124283,20211126,1
124288,20211126,1
124297,20211126,1
124302,20211126,1
124308,20211126,1
124313,20211126,1
124322,20211126,1
124328,20211126,1
124333,20211126,1
124338,20211126,1
124347,20211126,1
124352,20211126,1
124357,20211126,1
124362,20211126,1
124367,20211126,1
124372,20211126,1
124377,20211126,1
124382,20211126,1
124387,20211126,1
124388,20211126,1
124393,20211126,1
124394,20211126,1
124399,20211126,1
124404,20211126,1
124409,20211126,1
124414,20211126,1
124419,20211126,1
124424,20211126,1
124429,20211126,1
124434,20211126,1
124435,20211126,1
124440,20211126,1
124445,20211126,1
124450,20211126,1
124451,20211126,1
124452,20211126,1
124457,20211126,1
124462,20211126,1
124467,20211126,1
124472,20211126,1
124473,20211126,1
124478,20211126,1
124479,20211126,1
124484,20211126,1
124485,20211126,1
124490,20211126,1
124495,20211126,1
124500,20211126,1
124501,20211126,1
124502,20211126,1
124503,20211126,1
124508,20211126,1
124509,20211126,1
124514,20211126,1
124519,20211126,1
124524,20211126,1
124525,20211126,1
124530,20211126,1
124535,20211126,1
124540,20211126,1
124545,20211126,1
124550,20211126,1
124551,20211126,1
124552,20211126,1
124553,20211126,1
124558,20211126,1
124563,20211126,1
124564,20211126,1
124569,20211126,1
124570,20211126,1
124575,20211126,1
124580,20211126,1
124585,20211126,1
124590,20211126,1
124595,20211126,1
124600,20211126,1
124605,20211126,1
124610,20211126,1
124615,20211126,1
124620,20211126,1
124625,20211126,1
124626,20211126,1
124627,20211126,1
124632,20211126,1
124637,20211126,1
124642,20211126,1
124643,20211126,1
124648,20211126,1
124653,20211126,1
124658,20211126,1
124663,20211126,1
124668,20211126,1
124669,20211126,1
124670,20211126,1
124671,20211126,1
124676,20211126,1
124681,20211126,1
124684,20211126,1
124689,20211126,1
124694,20211126,1
124699,20211126,1
124039,20211127,1
124044,20211127,1
124049,20211127,1
124054,20211127,1
124057,20211127,1
124062,20211127,1
124067,20211127,1
124072,20211127,1
124077,20211127,1
124082,20211127,1
124087,20211127,1
124092,20211127,1
124097,20211127,1
124102,20211127,1
124107,20211127,1
124112,20211127,1
124117,20211127,1
124122,20211127,1
124127,20211127,1
124132,20211127,1
124137,20211127,1
124142,20211127,1
124147,20211127,1
124152,20211127,1
124157,20211127,1
124162,20211127,1
124167,20211127,1
124172,20211127,1
124179,20211127,1
124184,20211127,1
124189,20211127,1
124194,20211127,1
124199,20211127,1
124204,20211127,1
124210,20211127,1
124221,20211127,1
124226,20211127,1
124232,20211127,1
124237,20211127,1
124242,20211127,1
124247,20211127,1
124252,20211127,1
124257,20211127,1
124262,20211127,1
124267,20211127,1
124272,20211127,1
124277,20211127,1
124280,20211127,1
124287,20211127,1
124292,20211127,1
124296,20211127,1
124301,20211127,1
124307,20211127,1
124312,20211127,1
124317,20211127,1
124321,20211127,1
124327,20211127,1
124332,20211127,1
124337,20211127,1
124342,20211127,1
124346,20211127,1
124351,20211127,1
124356,20211127,1
124361,20211127,1
124366,20211127,1
124371,20211127,1
124376,20211127,1
124381,20211127,1
124386,20211127,1
124392,20211127,1
124398,20211127,1
124403,20211127,1
124408,20211127,1
124413,20211127,1
124418,20211127,1
124423,20211127,1
124428,20211127,1
124433,20211127,1
124439,20211127,1
124444,20211127,1
124449,20211127,1
124456,20211127,1
124461,20211127,1
124466,20211127,1
124471,20211127,1
124477,20211127,1
124483,20211127,1
124489,20211127,1
124494,20211127,1
124499,20211127,1
124507,20211127,1
124513,20211127,1
124518,20211127,1
124523,20211127,1
124529,20211127,1
124534,20211127,1
124539,20211127,1
124544,20211127,1
124549,20211127,1
124557,20211127,1
124562,20211127,1
124568,20211127,1
124574,20211127,1
124579,20211127,1
124584,20211127,1
124589,20211127,1
124594,20211127,1
124599,20211127,1
124604,20211127,1
124609,20211127,1
124614,20211127,1
124619,20211127,1
124624,20211127,1
124631,20211127,1
124636,20211127,1
124641,20211127,1
124647,20211127,1
124652,20211127,1
124657,20211127,1
124662,20211127,1
124667,20211127,1
124675,20211127,1
124680,20211127,1
124683,20211127,1
124688,20211127,1
124693,20211127,1
124698,20211127,1
124038,20211128,1
124043,20211128,1
124048,20211128,1
124053,20211128,1
124061,20211128,1
124066,20211128,1
124071,20211128,1
124076,20211128,1
124081,20211128,1
124086,20211128,1
124091,20211128,1
124096,20211128,1
124101,20211128,1
124106,20211128,1
124111,20211128,1
124116,20211128,1
124121,20211128,1
124126,20211128,1
124131,20211128,1
124136,20211128,1
124141,20211128,1
124146,20211128,1
124151,20211128,1
124156,20211128,1
124161,20211128,1
124166,20211128,1
124171,20211128,1
124178,20211128,1
124183,20211128,1
124188,20211128,1
124193,20211128,1
124198,20211128,1
124203,20211128,1
124209,20211128,1
124220,20211128,1
124225,20211128,1
124236,20211128,1
124241,20211128,1
124246,20211128,1
124251,20211128,1
124256,20211128,1
124261,20211128,1
124266,20211128,1
124271,20211128,1
124276,20211128,1
124286,20211128,1
124291,20211128,1
124295,20211128,1
124300,20211128,1
124306,20211128,1
124311,20211128,1
124316,20211128,1
124320,20211128,1
124326,20211128,1
124331,20211128,1
124336,20211128,1
124341,20211128,1
124345,20211128,1
124350,20211128,1
124355,20211128,1
124360,20211128,1
124365,20211128,1
124370,20211128,1
124375,20211128,1
124380,20211128,1
124385,20211128,1
124391,20211128,1
124397,20211128,1
124402,20211128,1
124407,20211128,1
124412,20211128,1
124417,20211128,1
124422,20211128,1
124427,20211128,1
124432,20211128,1
124438,20211128,1
124443,20211128,1
124448,20211128,1
124455,20211128,1
124460,20211128,1
124465,20211128,1
124470,20211128,1
124476,20211128,1
124482,20211128,1
124488,20211128,1
124493,20211128,1
124498,20211128,1
124506,20211128,1
124512,20211128,1
124517,20211128,1
124522,20211128,1
124528,20211128,1
124533,20211128,1
124538,20211128,1
124543,20211128,1
124548,20211128,1
124556,20211128,1
124561,20211128,1
124567,20211128,1
124573,20211128,1
124578,20211128,1
124583,20211128,1
124588,20211128,1
124593,20211128,1
124598,20211128,1
124603,20211128,1
124608,20211128,1
124613,20211128,1
124618,20211128,1
124623,20211128,1
124630,20211128,1
124635,20211128,1
124640,20211128,1
124646,20211128,1
124651,20211128,1
124656,20211128,1
124661,20211128,1
124666,20211128,1
124674,20211128,1
124679,20211128,1
124687,20211128,1
124692,20211128,1
124697,20211128,1
123608,20211129,1
124040,20211129,1
124045,20211129,1
124050,20211129,1
124055,20211129,1
124058,20211129,1
124063,20211129,1
124068,20211129,1
124073,20211129,1
124078,20211129,1
124083,20211129,1
124088,20211129,1
124093,20211129,1
124098,20211129,1
124103,20211129,1
124108,20211129,1
124113,20211129,1
124118,20211129,1
124123,20211129,1
124128,20211129,1
124133,20211129,1
124138,20211129,1
124143,20211129,1
124148,20211129,1
124153,20211129,1
124158,20211129,1
124163,20211129,1
124168,20211129,1
124173,20211129,1
124174,20211129,1
124175,20211129,1
124180,20211129,1
124185,20211129,1
124190,20211129,1
124195,20211129,1
124200,20211129,1
124205,20211129,1
124206,20211129,1
124211,20211129,1
124222,20211129,1
124227,20211129,1
124228,20211129,1
124229,20211129,1
124230,20211129,1
124233,20211129,1
124238,20211129,1
124243,20211129,1
124248,20211129,1
124253,20211129,1
124258,20211129,1
124263,20211129,1
124268,20211129,1
124273,20211129,1
124278,20211129,1
124281,20211129,1
124282,20211129,1
124283,20211129,1
124288,20211129,1
124297,20211129,1
124302,20211129,1
124308,20211129,1
124313,20211129,1
124322,20211129,1
124328,20211129,1
124333,20211129,1
124338,20211129,1
124347,20211129,1
124352,20211129,1
124357,20211129,1
124362,20211129,1
124367,20211129,1
124372,20211129,1
124377,20211129,1
124382,20211129,1
124387,20211129,1
124388,20211129,1
124393,20211129,1
124394,20211129,1
124399,20211129,1
124404,20211129,1
124409,20211129,1
124414,20211129,1
124419,20211129,1
124424,20211129,1
124429,20211129,1
124434,20211129,1
124435,20211129,1
124440,20211129,1
124445,20211129,1
124450,20211129,1
124451,20211129,1
124452,20211129,1
124457,20211129,1
124462,20211129,1
124467,20211129,1
124472,20211129,1
124473,20211129,1
124478,20211129,1
124479,20211129,1
124484,20211129,1
124485,20211129,1
124490,20211129,1
124495,20211129,1
124500,20211129,1
124501,20211129,1
124502,20211129,1
124503,20211129,1
124508,20211129,1
124509,20211129,1
124514,20211129,1
124519,20211129,1
124524,20211129,1
124525,20211129,1
124530,20211129,1
124535,20211129,1
124540,20211129,1
124545,20211129,1
124550,20211129,1
124551,20211129,1
124552,20211129,1
124553,20211129,1
124558,20211129,1
124563,20211129,1
124564,20211129,1
124569,20211129,1
124570,20211129,1
124575,20211129,1
124580,20211129,1
124585,20211129,1
124590,20211129,1
124595,20211129,1
124600,20211129,1
124605,20211129,1
124610,20211129,1
124615,20211129,1
124620,20211129,1
124625,20211129,1
124626,20211129,1
124627,20211129,1
124632,20211129,1
124637,20211129,1
124642,20211129,1
124643,20211129,1
124648,20211129,1
124653,20211129,1
124658,20211129,1
124663,20211129,1
124668,20211129,1
124669,20211129,1
124670,20211129,1
124671,20211129,1
124676,20211129,1
124681,20211129,1
124684,20211129,1
124689,20211129,1
124694,20211129,1
124699,20211129,1
123608,20211130,1
124040,20211130,1
124045,20211130,1
124050,20211130,1
124055,20211130,1
124058,20211130,1
124063,20211130,1
124068,20211130,1
124073,20211130,1
124078,20211130,1
124083,20211130,1
124088,20211130,1
124093,20211130,1
124098,20211130,1
124103,20211130,1
124108,20211130,1
124113,20211130,1
124118,20211130,1
124123,20211130,1
124128,20211130,1
124133,20211130,1
124138,20211130,1
124143,20211130,1
124148,20211130,1
124153,20211130,1
124158,20211130,1
124163,20211130,1
124168,20211130,1
124173,20211130,1
124174,20211130,1
124175,20211130,1
124180,20211130,1
124185,20211130,1
124190,20211130,1
124195,20211130,1
124200,20211130,1
124205,20211130,1
124206,20211130,1
124211,20211130,1
124222,20211130,1
124227,20211130,1
124228,20211130,1
124229,20211130,1
124230,20211130,1
124233,20211130,1
124238,20211130,1
124243,20211130,1
124248,20211130,1
124253,20211130,1
124258,20211130,1
124263,20211130,1
124268,20211130,1
124273,20211130,1
124278,20211130,1
124281,20211130,1
124282,20211130,1
124283,20211130,1
124288,20211130,1
124297,20211130,1
124302,20211130,1
124308,20211130,1
